"t1","t2","t3","t4","CF12_34","CF13_24","CF14_23","ngenes"
"BspEniD312","Dpa2511","ECH3937","GBAG",0.04406779661016949,0.04745762711864407,0.9084745762711864,295
"BspEniD312","Dpa2511","ECH3937","GCDA",0.032362459546925564,0.05177993527508091,0.9158576051779935,309
"BspEniD312","Dpa2511","ECH3937","Pae1",0.05084745762711865,0.062146892655367235,0.8870056497175142,177
"BspEniD312","Dpa2511","ECH3937","PcaPC1",0.02824858757062147,0.022598870056497175,0.9491525423728814,177
"BspEniD312","Dpa2511","ECH3937","PcaPCC21",0.017964071856287425,0.017964071856287425,0.9640718562874252,167
"BspEniD312","Dpa2511","ECH3937","PectoSCC3193",0.02564102564102564,0.019230769230769232,0.9551282051282052,156
"BspEniD312","Dpa2511","ECH3937","PstDC3000",0.033707865168539325,0.06741573033707865,0.898876404494382,178
"BspEniD312","Dpa2511","ECH3937","Pwa43316",0.02666666666666667,0.013333333333333334,0.96,150
"BspEniD312","Dpa2511","ECH3937","SCRI1043",0.012658227848101266,0.012658227848101266,0.9746835443037974,158
"BspEniD312","Dpa2511","ECH3937","VFI114",0.04524886877828054,0.06334841628959276,0.8914027149321267,221
"BspEniD312","Dpa2511","ECH3937","VchN16961",0.046296296296296294,0.041666666666666664,0.9120370370370371,216
"BspEniD312","Dpa2511","ECH3937","WPP1692",0.018518518518518517,0.018518518518518517,0.9629629629629629,162
"BspEniD312","Dpa2511","GBAG","GCDA",0.9756554307116105,0.009363295880149813,0.0149812734082397,534
"BspEniD312","Dpa2511","GBAG","Pae1",0.814935064935065,0.09415584415584416,0.09090909090909091,308
"BspEniD312","Dpa2511","GBAG","PcaPC1",0.11301369863013698,0.07534246575342465,0.8116438356164384,292
"BspEniD312","Dpa2511","GBAG","PcaPCC21",0.11510791366906475,0.08633093525179857,0.7985611510791367,278
"BspEniD312","Dpa2511","GBAG","PectoSCC3193",0.1368421052631579,0.07368421052631578,0.7894736842105263,285
"BspEniD312","Dpa2511","GBAG","PstDC3000",0.8366666666666667,0.07666666666666666,0.08666666666666667,300
"BspEniD312","Dpa2511","GBAG","Pwa43316",0.1413793103448276,0.0896551724137931,0.7689655172413793,290
"BspEniD312","Dpa2511","GBAG","SCRI1043",0.08303249097472924,0.08664259927797834,0.8303249097472925,277
"BspEniD312","Dpa2511","GBAG","VFI114",0.8594164456233422,0.058355437665782495,0.08222811671087533,377
"BspEniD312","Dpa2511","GBAG","VchN16961",0.8578680203045685,0.07106598984771574,0.07106598984771574,394
"BspEniD312","Dpa2511","GBAG","WPP1692",0.10689655172413794,0.06896551724137931,0.8241379310344827,290
"BspEniD312","Dpa2511","GCDA","Pae1",0.8184818481848185,0.0891089108910891,0.0924092409240924,303
"BspEniD312","Dpa2511","GCDA","PcaPC1",0.11258278145695365,0.0728476821192053,0.8145695364238411,302
"BspEniD312","Dpa2511","GCDA","PcaPCC21",0.1103202846975089,0.08185053380782918,0.8078291814946619,281
"BspEniD312","Dpa2511","GCDA","PectoSCC3193",0.12544802867383512,0.08243727598566308,0.7921146953405018,279
"BspEniD312","Dpa2511","GCDA","PstDC3000",0.8461538461538461,0.06688963210702341,0.08695652173913043,299
"BspEniD312","Dpa2511","GCDA","Pwa43316",0.1474820143884892,0.08992805755395683,0.762589928057554,278
"BspEniD312","Dpa2511","GCDA","SCRI1043",0.07885304659498207,0.08243727598566308,0.8387096774193549,279
"BspEniD312","Dpa2511","GCDA","VFI114",0.8455497382198953,0.06544502617801047,0.08900523560209424,382
"BspEniD312","Dpa2511","GCDA","VchN16961",0.8505154639175257,0.07731958762886598,0.07216494845360824,388
"BspEniD312","Dpa2511","GCDA","WPP1692",0.1048951048951049,0.06643356643356643,0.8286713286713286,286
"BspEniD312","Dpa2511","Pae1","PcaPC1",0.15625,0.06875,0.775,160
"BspEniD312","Dpa2511","Pae1","PcaPCC21",0.10909090909090909,0.08484848484848485,0.806060606060606,165
"BspEniD312","Dpa2511","Pae1","PectoSCC3193",0.1503267973856209,0.0718954248366013,0.7777777777777778,153
"BspEniD312","Dpa2511","Pae1","PstDC3000",0.995475113122172,0.004524886877828055,0.0,221
"BspEniD312","Dpa2511","Pae1","Pwa43316",0.13414634146341464,0.0975609756097561,0.7682926829268293,164
"BspEniD312","Dpa2511","Pae1","SCRI1043",0.09090909090909091,0.07272727272727272,0.8363636363636363,165
"BspEniD312","Dpa2511","Pae1","VFI114",0.9594594594594594,0.02252252252252252,0.018018018018018018,222
"BspEniD312","Dpa2511","Pae1","VchN16961",0.9517543859649122,0.02631578947368421,0.021929824561403508,228
"BspEniD312","Dpa2511","Pae1","WPP1692",0.1165644171779141,0.11042944785276074,0.7730061349693251,163
"BspEniD312","Dpa2511","PcaPC1","PcaPCC21",0.9530201342281879,0.020134228187919462,0.026845637583892617,149
"BspEniD312","Dpa2511","PcaPC1","PectoSCC3193",0.9078947368421053,0.039473684210526314,0.05263157894736842,152
"BspEniD312","Dpa2511","PcaPC1","PstDC3000",0.11392405063291139,0.7974683544303798,0.08860759493670886,158
"BspEniD312","Dpa2511","PcaPC1","Pwa43316",0.9214285714285714,0.02142857142857143,0.05714285714285714,140
"BspEniD312","Dpa2511","PcaPC1","SCRI1043",0.9246575342465754,0.03424657534246575,0.0410958904109589,146
"BspEniD312","Dpa2511","PcaPC1","VFI114",0.11904761904761904,0.819047619047619,0.06190476190476191,210
"BspEniD312","Dpa2511","PcaPC1","VchN16961",0.1073170731707317,0.8341463414634146,0.05853658536585366,205
"BspEniD312","Dpa2511","PcaPC1","WPP1692",0.9398496240601504,0.015037593984962405,0.045112781954887216,133
"BspEniD312","Dpa2511","PcaPCC21","PectoSCC3193",0.9621212121212122,0.030303030303030304,0.007575757575757576,132
"BspEniD312","Dpa2511","PcaPCC21","PstDC3000",0.10062893081761007,0.8176100628930818,0.08176100628930817,159
"BspEniD312","Dpa2511","PcaPCC21","Pwa43316",0.9375,0.0390625,0.0234375,128
"BspEniD312","Dpa2511","PcaPCC21","SCRI1043",0.952054794520548,0.00684931506849315,0.0410958904109589,146
"BspEniD312","Dpa2511","PcaPCC21","VFI114",0.10256410256410256,0.8307692307692308,0.06666666666666667,195
"BspEniD312","Dpa2511","PcaPCC21","VchN16961",0.1,0.8210526315789474,0.07894736842105263,190
"BspEniD312","Dpa2511","PcaPCC21","WPP1692",0.9632352941176471,0.007352941176470588,0.029411764705882353,136
"BspEniD312","Dpa2511","PectoSCC3193","PstDC3000",0.14383561643835616,0.7808219178082192,0.07534246575342465,146
"BspEniD312","Dpa2511","PectoSCC3193","Pwa43316",0.9855072463768116,0.0,0.014492753623188406,138
"BspEniD312","Dpa2511","PectoSCC3193","SCRI1043",0.9416666666666667,0.0,0.058333333333333334,120
"BspEniD312","Dpa2511","PectoSCC3193","VFI114",0.14213197969543148,0.8071065989847716,0.050761421319796954,197
"BspEniD312","Dpa2511","PectoSCC3193","VchN16961",0.1382488479262673,0.8018433179723502,0.059907834101382486,217
"BspEniD312","Dpa2511","PectoSCC3193","WPP1692",0.9461538461538461,0.023076923076923078,0.03076923076923077,130
"BspEniD312","Dpa2511","PstDC3000","Pwa43316",0.11920529801324503,0.07947019867549669,0.8013245033112583,151
"BspEniD312","Dpa2511","PstDC3000","SCRI1043",0.10828025477707007,0.08917197452229299,0.802547770700637,157
"BspEniD312","Dpa2511","PstDC3000","VFI114",0.9488372093023256,0.018604651162790697,0.03255813953488372,215
"BspEniD312","Dpa2511","PstDC3000","VchN16961",0.9523809523809523,0.02857142857142857,0.01904761904761905,210
"BspEniD312","Dpa2511","PstDC3000","WPP1692",0.11801242236024845,0.09937888198757763,0.782608695652174,161
"BspEniD312","Dpa2511","Pwa43316","SCRI1043",0.9453125,0.0234375,0.03125,128
"BspEniD312","Dpa2511","Pwa43316","VFI114",0.115,0.785,0.1,200
"BspEniD312","Dpa2511","Pwa43316","VchN16961",0.1291866028708134,0.7894736842105263,0.08133971291866028,209
"BspEniD312","Dpa2511","Pwa43316","WPP1692",0.9264705882352942,0.04411764705882353,0.029411764705882353,136
"BspEniD312","Dpa2511","SCRI1043","VFI114",0.06701030927835051,0.8608247422680413,0.07216494845360824,194
"BspEniD312","Dpa2511","SCRI1043","VchN16961",0.06532663316582915,0.8592964824120602,0.07537688442211055,199
"BspEniD312","Dpa2511","SCRI1043","WPP1692",0.9370629370629371,0.03496503496503497,0.027972027972027972,143
"BspEniD312","Dpa2511","VFI114","VchN16961",1.0,0.0,0.0,304
"BspEniD312","Dpa2511","VFI114","WPP1692",0.10194174757281553,0.07766990291262135,0.8203883495145631,206
"BspEniD312","Dpa2511","VchN16961","WPP1692",0.10426540284360189,0.05687203791469194,0.8388625592417062,211
"BspEniD312","DzeEch1591","ECH3937","GBAG",0.006472491909385114,0.016181229773462782,0.9773462783171522,309
"BspEniD312","DzeEch1591","ECH3937","GCDA",0.009404388714733543,0.01567398119122257,0.9749216300940439,319
"BspEniD312","DzeEch1591","ECH3937","Pae1",0.022222222222222223,0.011111111111111112,0.9666666666666667,180
"BspEniD312","DzeEch1591","ECH3937","PcaPC1",0.005649717514124294,0.011299435028248588,0.9830508474576272,177
"BspEniD312","DzeEch1591","ECH3937","PcaPCC21",0.012048192771084338,0.018072289156626505,0.9698795180722891,166
"BspEniD312","DzeEch1591","ECH3937","PectoSCC3193",0.0,0.006172839506172839,0.9938271604938271,162
"BspEniD312","DzeEch1591","ECH3937","PstDC3000",0.016216216216216217,0.016216216216216217,0.9675675675675676,185
"BspEniD312","DzeEch1591","ECH3937","Pwa43316",0.006666666666666667,0.0,0.9933333333333333,150
"BspEniD312","DzeEch1591","ECH3937","SCRI1043",0.0058823529411764705,0.011764705882352941,0.9823529411764705,170
"BspEniD312","DzeEch1591","ECH3937","VFI114",0.017857142857142856,0.022321428571428572,0.9598214285714286,224
"BspEniD312","DzeEch1591","ECH3937","VchN16961",0.01834862385321101,0.022935779816513763,0.9587155963302753,218
"BspEniD312","DzeEch1591","ECH3937","WPP1692",0.00625,0.00625,0.9875,160
"BspEniD312","DzeEch1591","GBAG","GCDA",0.9774011299435028,0.013182674199623353,0.009416195856873822,531
"BspEniD312","DzeEch1591","GBAG","Pae1",0.8133333333333334,0.11,0.07666666666666666,300
"BspEniD312","DzeEch1591","GBAG","PcaPC1",0.10211267605633803,0.07394366197183098,0.823943661971831,284
"BspEniD312","DzeEch1591","GBAG","PcaPCC21",0.10752688172043011,0.05734767025089606,0.8351254480286738,279
"BspEniD312","DzeEch1591","GBAG","PectoSCC3193",0.09897610921501707,0.08191126279863481,0.8191126279863481,293
"BspEniD312","DzeEch1591","GBAG","PstDC3000",0.8382838283828383,0.07920792079207921,0.08250825082508251,303
"BspEniD312","DzeEch1591","GBAG","Pwa43316",0.10810810810810811,0.05019305019305019,0.8416988416988417,259
"BspEniD312","DzeEch1591","GBAG","SCRI1043",0.09333333333333334,0.056666666666666664,0.85,300
"BspEniD312","DzeEch1591","GBAG","VFI114",0.8571428571428571,0.07816711590296496,0.0646900269541779,371
"BspEniD312","DzeEch1591","GBAG","VchN16961",0.837696335078534,0.08638743455497382,0.07591623036649214,382
"BspEniD312","DzeEch1591","GBAG","WPP1692",0.09712230215827339,0.05755395683453238,0.8453237410071942,278
"BspEniD312","DzeEch1591","GCDA","Pae1",0.8250825082508251,0.09900990099009901,0.07590759075907591,303
"BspEniD312","DzeEch1591","GCDA","PcaPC1",0.10238907849829351,0.07167235494880546,0.825938566552901,293
"BspEniD312","DzeEch1591","GCDA","PcaPCC21",0.09929078014184398,0.0673758865248227,0.8333333333333334,282
"BspEniD312","DzeEch1591","GCDA","PectoSCC3193",0.09219858156028368,0.09219858156028368,0.8156028368794326,282
"BspEniD312","DzeEch1591","GCDA","PstDC3000",0.8594249201277955,0.07028753993610223,0.07028753993610223,313
"BspEniD312","DzeEch1591","GCDA","Pwa43316",0.10894941634241245,0.058365758754863814,0.8326848249027238,257
"BspEniD312","DzeEch1591","GCDA","SCRI1043",0.09364548494983277,0.06354515050167224,0.842809364548495,299
"BspEniD312","DzeEch1591","GCDA","VFI114",0.8489583333333334,0.078125,0.07291666666666667,384
"BspEniD312","DzeEch1591","GCDA","VchN16961",0.8350785340314136,0.08900523560209424,0.07591623036649214,382
"BspEniD312","DzeEch1591","GCDA","WPP1692",0.09540636042402827,0.06713780918727916,0.8374558303886925,283
"BspEniD312","DzeEch1591","Pae1","PcaPC1",0.10828025477707007,0.06369426751592357,0.8280254777070064,157
"BspEniD312","DzeEch1591","Pae1","PcaPCC21",0.10738255033557047,0.0738255033557047,0.8187919463087249,149
"BspEniD312","DzeEch1591","Pae1","PectoSCC3193",0.12751677852348994,0.09395973154362416,0.7785234899328859,149
"BspEniD312","DzeEch1591","Pae1","PstDC3000",0.9957081545064378,0.0,0.004291845493562232,233
"BspEniD312","DzeEch1591","Pae1","Pwa43316",0.08387096774193549,0.07096774193548387,0.8451612903225807,155
"BspEniD312","DzeEch1591","Pae1","SCRI1043",0.10119047619047619,0.08333333333333333,0.8154761904761905,168
"BspEniD312","DzeEch1591","Pae1","VFI114",0.9579439252336449,0.014018691588785047,0.028037383177570093,214
"BspEniD312","DzeEch1591","Pae1","VchN16961",0.9634703196347032,0.0182648401826484,0.0182648401826484,219
"BspEniD312","DzeEch1591","Pae1","WPP1692",0.0949367088607595,0.08227848101265822,0.8227848101265823,158
"BspEniD312","DzeEch1591","PcaPC1","PcaPCC21",0.9795918367346939,0.006802721088435374,0.013605442176870748,147
"BspEniD312","DzeEch1591","PcaPC1","PectoSCC3193",0.9115646258503401,0.047619047619047616,0.04081632653061224,147
"BspEniD312","DzeEch1591","PcaPC1","PstDC3000",0.08176100628930817,0.8427672955974843,0.07547169811320754,159
"BspEniD312","DzeEch1591","PcaPC1","Pwa43316",0.96,0.008,0.032,125
"BspEniD312","DzeEch1591","PcaPC1","SCRI1043",0.9503105590062112,0.018633540372670808,0.031055900621118012,161
"BspEniD312","DzeEch1591","PcaPC1","VFI114",0.09950248756218906,0.835820895522388,0.06467661691542288,201
"BspEniD312","DzeEch1591","PcaPC1","VchN16961",0.07446808510638298,0.8617021276595744,0.06382978723404255,188
"BspEniD312","DzeEch1591","PcaPC1","WPP1692",0.959349593495935,0.024390243902439025,0.016260162601626018,123
"BspEniD312","DzeEch1591","PcaPCC21","PectoSCC3193",0.9612403100775194,0.031007751937984496,0.007751937984496124,129
"BspEniD312","DzeEch1591","PcaPCC21","PstDC3000",0.08641975308641975,0.8395061728395061,0.07407407407407407,162
"BspEniD312","DzeEch1591","PcaPCC21","Pwa43316",0.9523809523809523,0.023809523809523808,0.023809523809523808,126
"BspEniD312","DzeEch1591","PcaPCC21","SCRI1043",0.9612903225806452,0.012903225806451613,0.025806451612903226,155
"BspEniD312","DzeEch1591","PcaPCC21","VFI114",0.10344827586206896,0.8275862068965517,0.06896551724137931,203
"BspEniD312","DzeEch1591","PcaPCC21","VchN16961",0.061855670103092786,0.8556701030927835,0.08247422680412371,194
"BspEniD312","DzeEch1591","PcaPCC21","WPP1692",0.9769230769230769,0.0,0.023076923076923078,130
"BspEniD312","DzeEch1591","PectoSCC3193","PstDC3000",0.07333333333333333,0.84,0.08666666666666667,150
"BspEniD312","DzeEch1591","PectoSCC3193","Pwa43316",0.9841269841269841,0.0,0.015873015873015872,126
"BspEniD312","DzeEch1591","PectoSCC3193","SCRI1043",0.9328358208955224,0.0,0.06716417910447761,134
"BspEniD312","DzeEch1591","PectoSCC3193","VFI114",0.1134020618556701,0.8247422680412371,0.061855670103092786,194
"BspEniD312","DzeEch1591","PectoSCC3193","VchN16961",0.0861244019138756,0.8325358851674641,0.08133971291866028,209
"BspEniD312","DzeEch1591","PectoSCC3193","WPP1692",0.9296875,0.0390625,0.03125,128
"BspEniD312","DzeEch1591","PstDC3000","Pwa43316",0.08280254777070063,0.05732484076433121,0.8598726114649682,157
"BspEniD312","DzeEch1591","PstDC3000","SCRI1043",0.09090909090909091,0.10227272727272728,0.8068181818181818,176
"BspEniD312","DzeEch1591","PstDC3000","VFI114",0.9497716894977168,0.0182648401826484,0.0319634703196347,219
"BspEniD312","DzeEch1591","PstDC3000","VchN16961",0.9439252336448598,0.03271028037383177,0.02336448598130841,214
"BspEniD312","DzeEch1591","PstDC3000","WPP1692",0.08641975308641975,0.07407407407407407,0.8395061728395061,162
"BspEniD312","DzeEch1591","Pwa43316","SCRI1043",0.9545454545454546,0.022727272727272728,0.022727272727272728,132
"BspEniD312","DzeEch1591","Pwa43316","VFI114",0.10810810810810811,0.827027027027027,0.06486486486486487,185
"BspEniD312","DzeEch1591","Pwa43316","VchN16961",0.07179487179487179,0.8564102564102564,0.07179487179487179,195
"BspEniD312","DzeEch1591","Pwa43316","WPP1692",0.9312977099236641,0.04580152671755725,0.022900763358778626,131
"BspEniD312","DzeEch1591","SCRI1043","VFI114",0.07352941176470588,0.8529411764705882,0.07352941176470588,204
"BspEniD312","DzeEch1591","SCRI1043","VchN16961",0.05263157894736842,0.8660287081339713,0.08133971291866028,209
"BspEniD312","DzeEch1591","SCRI1043","WPP1692",0.9459459459459459,0.033783783783783786,0.02027027027027027,148
"BspEniD312","DzeEch1591","VFI114","VchN16961",1.0,0.0,0.0,306
"BspEniD312","DzeEch1591","VFI114","WPP1692",0.09905660377358491,0.0660377358490566,0.8349056603773585,212
"BspEniD312","DzeEch1591","VchN16961","WPP1692",0.06976744186046512,0.06511627906976744,0.8651162790697674,215
"BspEniD312","ECH3937","GBAG","GCDA",0.9841584158415841,0.005940594059405941,0.009900990099009901,505
"BspEniD312","ECH3937","GBAG","Pae1",0.84,0.08333333333333333,0.07666666666666666,300
"BspEniD312","ECH3937","GBAG","PcaPC1",0.09385113268608414,0.061488673139158574,0.8446601941747572,309
"BspEniD312","ECH3937","GBAG","PcaPCC21",0.11363636363636363,0.056818181818181816,0.8295454545454546,264
"BspEniD312","ECH3937","GBAG","PectoSCC3193",0.0962962962962963,0.06296296296296296,0.8407407407407408,270
"BspEniD312","ECH3937","GBAG","PstDC3000",0.8401360544217688,0.07482993197278912,0.08503401360544217,294
"BspEniD312","ECH3937","GBAG","Pwa43316",0.1015625,0.06640625,0.83203125,256
"BspEniD312","ECH3937","GBAG","SCRI1043",0.09195402298850575,0.05747126436781609,0.8505747126436781,261
"BspEniD312","ECH3937","GBAG","VFI114",0.8571428571428571,0.0700280112044818,0.07282913165266107,357
"BspEniD312","ECH3937","GBAG","VchN16961",0.8497267759562842,0.07377049180327869,0.07650273224043716,366
"BspEniD312","ECH3937","GBAG","WPP1692",0.10037174721189591,0.05947955390334572,0.8401486988847584,269
"BspEniD312","ECH3937","GCDA","Pae1",0.8431372549019608,0.0784313725490196,0.0784313725490196,306
"BspEniD312","ECH3937","GCDA","PcaPC1",0.09627329192546584,0.06521739130434782,0.8385093167701864,322
"BspEniD312","ECH3937","GCDA","PcaPCC21",0.10869565217391304,0.06884057971014493,0.822463768115942,276
"BspEniD312","ECH3937","GCDA","PectoSCC3193",0.09090909090909091,0.07575757575757576,0.8333333333333334,264
"BspEniD312","ECH3937","GCDA","PstDC3000",0.8519736842105263,0.06578947368421052,0.08223684210526316,304
"BspEniD312","ECH3937","GCDA","Pwa43316",0.10714285714285714,0.07936507936507936,0.8134920634920635,252
"BspEniD312","ECH3937","GCDA","SCRI1043",0.08833922261484099,0.06713780918727916,0.8445229681978799,283
"BspEniD312","ECH3937","GCDA","VFI114",0.8501362397820164,0.07084468664850137,0.07901907356948229,367
"BspEniD312","ECH3937","GCDA","VchN16961",0.8480662983425414,0.0718232044198895,0.08011049723756906,362
"BspEniD312","ECH3937","GCDA","WPP1692",0.09854014598540146,0.06204379562043796,0.8394160583941606,274
"BspEniD312","ECH3937","Pae1","PcaPC1",0.13218390804597702,0.040229885057471264,0.8275862068965517,174
"BspEniD312","ECH3937","Pae1","PcaPCC21",0.12650602409638553,0.060240963855421686,0.8132530120481928,166
"BspEniD312","ECH3937","Pae1","PectoSCC3193",0.12658227848101267,0.06329113924050633,0.810126582278481,158
"BspEniD312","ECH3937","Pae1","PstDC3000",0.9915254237288136,0.00423728813559322,0.00423728813559322,236
"BspEniD312","ECH3937","Pae1","Pwa43316",0.1069182389937107,0.06918238993710692,0.8238993710691824,159
"BspEniD312","ECH3937","Pae1","SCRI1043",0.13333333333333333,0.048484848484848485,0.8181818181818182,165
"BspEniD312","ECH3937","Pae1","VFI114",0.9478260869565217,0.021739130434782608,0.030434782608695653,230
"BspEniD312","ECH3937","Pae1","VchN16961",0.9641255605381166,0.008968609865470852,0.026905829596412557,223
"BspEniD312","ECH3937","Pae1","WPP1692",0.12804878048780488,0.07926829268292683,0.7926829268292683,164
"BspEniD312","ECH3937","PcaPC1","PcaPCC21",0.967948717948718,0.019230769230769232,0.01282051282051282,156
"BspEniD312","ECH3937","PcaPC1","PectoSCC3193",0.9404761904761905,0.02976190476190476,0.02976190476190476,168
"BspEniD312","ECH3937","PcaPC1","PstDC3000",0.09659090909090909,0.8409090909090909,0.0625,176
"BspEniD312","ECH3937","PcaPC1","Pwa43316",0.9375,0.020833333333333332,0.041666666666666664,144
"BspEniD312","ECH3937","PcaPC1","SCRI1043",0.9363057324840764,0.025477707006369428,0.03821656050955414,157
"BspEniD312","ECH3937","PcaPC1","VFI114",0.10572687224669604,0.8458149779735683,0.048458149779735685,227
"BspEniD312","ECH3937","PcaPC1","VchN16961",0.10666666666666667,0.8355555555555556,0.057777777777777775,225
"BspEniD312","ECH3937","PcaPC1","WPP1692",0.958041958041958,0.03496503496503497,0.006993006993006993,143
"BspEniD312","ECH3937","PcaPCC21","PectoSCC3193",0.9495798319327731,0.04201680672268908,0.008403361344537815,119
"BspEniD312","ECH3937","PcaPCC21","PstDC3000",0.09876543209876543,0.8518518518518519,0.04938271604938271,162
"BspEniD312","ECH3937","PcaPCC21","Pwa43316",0.925,0.041666666666666664,0.03333333333333333,120
"BspEniD312","ECH3937","PcaPCC21","SCRI1043",0.9565217391304348,0.014492753623188406,0.028985507246376812,138
"BspEniD312","ECH3937","PcaPCC21","VFI114",0.11794871794871795,0.8205128205128205,0.06153846153846154,195
"BspEniD312","ECH3937","PcaPCC21","VchN16961",0.10227272727272728,0.8238636363636364,0.07386363636363637,176
"BspEniD312","ECH3937","PcaPCC21","WPP1692",0.9621212121212122,0.007575757575757576,0.030303030303030304,132
"BspEniD312","ECH3937","PectoSCC3193","PstDC3000",0.1118421052631579,0.8026315789473685,0.08552631578947369,152
"BspEniD312","ECH3937","PectoSCC3193","Pwa43316",0.9732142857142857,0.008928571428571428,0.017857142857142856,112
"BspEniD312","ECH3937","PectoSCC3193","SCRI1043",0.9661016949152542,0.0,0.03389830508474576,118
"BspEniD312","ECH3937","PectoSCC3193","VFI114",0.11956521739130435,0.8260869565217391,0.05434782608695652,184
"BspEniD312","ECH3937","PectoSCC3193","VchN16961",0.1,0.825,0.075,200
"BspEniD312","ECH3937","PectoSCC3193","WPP1692",0.953125,0.03125,0.015625,128
"BspEniD312","ECH3937","PstDC3000","Pwa43316",0.08843537414965986,0.061224489795918366,0.8503401360544217,147
"BspEniD312","ECH3937","PstDC3000","SCRI1043",0.08917197452229299,0.05732484076433121,0.8535031847133758,157
"BspEniD312","ECH3937","PstDC3000","VFI114",0.954954954954955,0.013513513513513514,0.03153153153153153,222
"BspEniD312","ECH3937","PstDC3000","VchN16961",0.9441860465116279,0.018604651162790697,0.037209302325581395,215
"BspEniD312","ECH3937","PstDC3000","WPP1692",0.08860759493670886,0.08227848101265822,0.8291139240506329,158
"BspEniD312","ECH3937","Pwa43316","SCRI1043",0.9666666666666667,0.016666666666666666,0.016666666666666666,120
"BspEniD312","ECH3937","Pwa43316","VFI114",0.10734463276836158,0.807909604519774,0.0847457627118644,177
"BspEniD312","ECH3937","Pwa43316","VchN16961",0.09444444444444444,0.8388888888888889,0.06666666666666667,180
"BspEniD312","ECH3937","Pwa43316","WPP1692",0.9523809523809523,0.015873015873015872,0.031746031746031744,126
"BspEniD312","ECH3937","SCRI1043","VFI114",0.09137055837563451,0.8426395939086294,0.06598984771573604,197
"BspEniD312","ECH3937","SCRI1043","VchN16961",0.08465608465608465,0.8465608465608465,0.06878306878306878,189
"BspEniD312","ECH3937","SCRI1043","WPP1692",0.95,0.02857142857142857,0.02142857142857143,140
"BspEniD312","ECH3937","VFI114","VchN16961",1.0,0.0,0.0,294
"BspEniD312","ECH3937","VFI114","WPP1692",0.116751269035533,0.05583756345177665,0.8274111675126904,197
"BspEniD312","ECH3937","VchN16961","WPP1692",0.10849056603773585,0.05660377358490566,0.8349056603773585,212
"BspEniD312","GBAG","GCDA","Pae1",0.033542976939203356,0.031446540880503145,0.9350104821802935,477
"BspEniD312","GBAG","GCDA","PcaPC1",0.014736842105263158,0.00631578947368421,0.9789473684210527,475
"BspEniD312","GBAG","GCDA","PcaPCC21",0.004651162790697674,0.004651162790697674,0.9906976744186047,430
"BspEniD312","GBAG","GCDA","PectoSCC3193",0.008830022075055188,0.013245033112582781,0.977924944812362,453
"BspEniD312","GBAG","GCDA","PstDC3000",0.0397489539748954,0.03347280334728033,0.9267782426778243,478
"BspEniD312","GBAG","GCDA","Pwa43316",0.0048543689320388345,0.007281553398058253,0.9878640776699029,412
"BspEniD312","GBAG","GCDA","SCRI1043",0.004415011037527594,0.004415011037527594,0.9911699779249448,453
"BspEniD312","GBAG","GCDA","VFI114",0.02586206896551724,0.02413793103448276,0.95,580
"BspEniD312","GBAG","GCDA","VchN16961",0.02622950819672131,0.022950819672131147,0.9508196721311475,610
"BspEniD312","GBAG","GCDA","WPP1692",0.01141552511415525,0.00228310502283105,0.9863013698630136,438
"BspEniD312","GBAG","Pae1","PcaPC1",0.045112781954887216,0.03383458646616541,0.9210526315789473,266
"BspEniD312","GBAG","Pae1","PcaPCC21",0.0321285140562249,0.03614457831325301,0.9317269076305221,249
"BspEniD312","GBAG","Pae1","PectoSCC3193",0.04961832061068702,0.04198473282442748,0.9083969465648855,262
"BspEniD312","GBAG","Pae1","PstDC3000",0.9945205479452055,0.005479452054794521,0.0,365
"BspEniD312","GBAG","Pae1","Pwa43316",0.039525691699604744,0.02766798418972332,0.932806324110672,253
"BspEniD312","GBAG","Pae1","SCRI1043",0.03690036900369004,0.025830258302583026,0.9372693726937269,271
"BspEniD312","GBAG","Pae1","VFI114",0.8295454545454546,0.09375,0.07670454545454546,352
"BspEniD312","GBAG","Pae1","VchN16961",0.8415300546448088,0.08743169398907104,0.07103825136612021,366
"BspEniD312","GBAG","Pae1","WPP1692",0.03076923076923077,0.046153846153846156,0.9230769230769231,260
"BspEniD312","GBAG","PcaPC1","PcaPCC21",0.9658119658119658,0.02564102564102564,0.008547008547008548,234
"BspEniD312","GBAG","PcaPC1","PectoSCC3193",0.9212598425196851,0.03937007874015748,0.03937007874015748,254
"BspEniD312","GBAG","PcaPC1","PstDC3000",0.04263565891472868,0.9302325581395349,0.027131782945736434,258
"BspEniD312","GBAG","PcaPC1","Pwa43316",0.9389671361502347,0.018779342723004695,0.04225352112676056,213
"BspEniD312","GBAG","PcaPC1","SCRI1043",0.9426229508196722,0.02459016393442623,0.03278688524590164,244
"BspEniD312","GBAG","PcaPC1","VFI114",0.03592814371257485,0.9431137724550899,0.020958083832335328,334
"BspEniD312","GBAG","PcaPC1","VchN16961",0.03582089552238806,0.9492537313432836,0.014925373134328358,335
"BspEniD312","GBAG","PcaPC1","WPP1692",0.9248826291079812,0.04225352112676056,0.03286384976525822,213
"BspEniD312","GBAG","PcaPCC21","PectoSCC3193",0.9761904761904762,0.01904761904761905,0.004761904761904762,210
"BspEniD312","GBAG","PcaPCC21","PstDC3000",0.023255813953488372,0.9263565891472868,0.050387596899224806,258
"BspEniD312","GBAG","PcaPCC21","Pwa43316",0.9646464646464646,0.020202020202020204,0.015151515151515152,198
