"t1","t2","t3","t4","CF12_34","CF13_24","CF14_23"
"11","4","13","6",0.0013676062873540546,0.9972647874252919,0.0013676062873540546
"11","8","1","14",0.9097764778422582,0.045111761078870896,0.045111761078870896
"11","5","2","15",0.06267496080243347,0.06267496080243347,0.8746500783951331
"11","4","3","13",0.003364293925886303,0.003364293925886303,0.9932714121482273
"11","4","9","6",0.003717539319400866,0.9925649213611982,0.003717539319400866
"11","4","13","9",0.12262648039048077,0.7547470392190385,0.12262648039048077
"11","8","3","15",0.9456024629011854,0.027198768549407254,0.027198768549407254
"11","8","4","6",0.9925649213611982,0.003717539319400866,0.003717539319400866
"11","8","5","9",0.016595689455954646,0.9668086210880907,0.016595689455954646
"11","8","9","2",0.016595689455954646,0.016595689455954646,0.9668086210880907
"11","8","5","6",0.9925649213611982,0.003717539319400866,0.003717539319400866
"11","8","4","9",0.016595689455954646,0.9668086210880907,0.016595689455954646
"11","8","6","15",0.9456024629011854,0.027198768549407254,0.027198768549407254
"11","4","3","6",0.11487500845931979,0.6837835114050218,0.20134148013565853
"11","4","2","14",0.03886224475070344,0.03886224475070344,0.9222755104985931
"11","5","3","9",0.009231548249393848,0.009231548249393848,0.9815369035012123
"11","4","2","1",0.062088038609938154,0.062088038609938154,0.8758239227801237
"11","8","2","1",0.9456024629011854,0.027198768549407254,0.027198768549407254
"11","8","13","1",0.12262648039048077,0.7547470392190385,0.12262648039048077
"11","8","2","14",0.8942735339799363,0.05286323301003188,0.05286323301003188
"11","8","13","2",0.12262648039048077,0.7547470392190385,0.12262648039048077
"11","8","5","14",0.8942735339799363,0.05286323301003188,0.05286323301003188
"11","8","4","13",0.12262648039048077,0.12262648039048077,0.7547470392190385
"11","8","13","6",0.12262648039048077,0.7547470392190385,0.12262648039048077
"11","4","3","2",0.8608973507531161,0.06955132462344193,0.06955132462344193
"11","5","3","2",0.8633559579543222,0.06832202102283888,0.06832202102283888
"11","5","13","2",0.0033960968111342157,0.9932078063777315,0.0033960968111342157
"11","8","5","15",0.9456024629011854,0.027198768549407254,0.027198768549407254
"11","8","1","15",0.9877895740741772,0.006105212962911393,0.006105212962911393
"11","4","5","6",0.12262648039048077,0.12262648039048077,0.7547470392190385
"11","8","9","14",0.016595689455954646,0.016595689455954646,0.9668086210880907
"11","4","6","15",0.025239171678515922,0.025239171678515922,0.9495216566429682
"11","8","2","15",0.9456024629011854,0.027198768549407254,0.027198768549407254
"11","5","13","14",0.01944729661824627,0.9611054067635074,0.01944729661824627
"11","8","3","6",0.981066916894803,0.009466541552598531,0.009466541552598531
"11","5","3","6",0.12262648039048077,0.6915349833361828,0.18583853627333657
"11","8","9","6",0.016595689455954646,0.016595689455954646,0.9668086210880907
"11","8","3","9",0.016595689455954646,0.9668086210880907,0.016595689455954646
"7","8","13","6",0.7547470392190385,0.12262648039048077,0.12262648039048077
"11","3","15","14",0.18583853627333657,0.12262648039048077,0.6915349833361828
"7","8","3","6",0.9930349079676076,0.0034825460161961854,0.0034825460161961854
"11","3","13","2",0.0006539421493075732,0.9986921157013848,0.0006539421493075732
"11","5","1","15",0.7759531974059437,0.11202340129702816,0.11202340129702816
"11","13","2","6",0.9930349079676076,0.0034825460161961854,0.0034825460161961854
"7","8","4","15",0.9799882644509853,0.010005867774507342,0.010005867774507342
"11","9","6","15",0.9456024629011854,0.027198768549407254,0.027198768549407254
"7","8","3","14",0.9611054067635074,0.01944729661824627,0.01944729661824627
"7","8","4","5",0.9989937715265312,0.0005031142367343607,0.0005031142367343607
"11","2","1","15",0.7759531974059437,0.11202340129702816,0.11202340129702816
"11","3","9","14",0.05286323301003188,0.8942735339799363,0.05286323301003188
"11","3","13","6",0.0034825460161961854,0.9930349079676076,0.0034825460161961854
"11","6","15","14",0.18583853627333657,0.12262648039048077,0.6915349833361828
"7","8","5","9",0.045111761078870896,0.9097764778422582,0.045111761078870896
"11","9","2","6",0.981066916894803,0.009466541552598531,0.009466541552598531
"11","2","15","14",0.18583853627333657,0.12262648039048077,0.6915349833361828
"7","8","2","1",0.9799882644509853,0.010005867774507342,0.010005867774507342
"11","13","9","15",0.7547470392190385,0.12262648039048077,0.12262648039048077
"11","13","2","14",0.9611054067635074,0.01944729661824627,0.01944729661824627
"11","13","9","1",0.7547470392190385,0.12262648039048077,0.12262648039048077
"11","13","2","15",0.9799882644509853,0.010005867774507342,0.010005867774507342
"11","3","1","6",0.0642703807330128,0.8714592385339743,0.0642703807330128
"11","5","15","14",0.18583853627333657,0.12262648039048077,0.6915349833361828
"11","2","1","6",0.0642703807330128,0.8714592385339743,0.0642703807330128
"7","8","9","6",0.045111761078870896,0.045111761078870896,0.9097764778422582
"11","3","1","14",0.18583853627333657,0.12262648039048077,0.6915349833361828
"7","8","13","9",0.045111761078870896,0.9097764778422582,0.045111761078870896
"7","8","5","2",0.9932078063777315,0.0033960968111342157,0.0033960968111342157
"11","13","1","15",0.995508035333943,0.002245982333028489,0.002245982333028489
"11","3","2","6",0.06565066981184597,0.06565066981184597,0.868698660376308
"11","13","9","2",0.7547470392190385,0.12262648039048077,0.12262648039048077
"7","8","9","14",0.045111761078870896,0.045111761078870896,0.9097764778422582
"11","3","2","14",0.007553935660510663,0.007553935660510663,0.9848921286789787
"11","9","15","14",0.9097764778422582,0.045111761078870896,0.045111761078870896
"11","2","6","14",0.040228219834076775,0.040228219834076775,0.9195435603318465
"7","8","4","9",0.045111761078870896,0.9097764778422582,0.045111761078870896
"7","8","3","13",0.7547470392190385,0.12262648039048077,0.12262648039048077
"11","13","6","15",0.9799882644509853,0.010005867774507342,0.010005867774507342
"7","8","2","6",0.9930349079676076,0.0034825460161961854,0.0034825460161961854
"7","8","13","2",0.7547470392190385,0.12262648039048077,0.12262648039048077
"11","3","9","6",0.009466541552598531,0.981066916894803,0.009466541552598531
"11","3","1","15",0.7759531974059437,0.11202340129702816,0.11202340129702816
"11","1","6","14",0.12262648039048077,0.18583853627333657,0.6915349833361828
"7","8","3","9",0.045111761078870896,0.9097764778422582,0.045111761078870896
"11","3","2","15",0.01206850123958126,0.01206850123958126,0.9758629975208375
"11","3","2","1",0.01206850123958126,0.01206850123958126,0.9758629975208375
"7","8","5","13",0.7547470392190385,0.12262648039048077,0.12262648039048077
"7","8","13","1",0.7547470392190385,0.12262648039048077,0.12262648039048077
"11","3","13","9",0.12262648039048077,0.7547470392190385,0.12262648039048077
"11","3","9","1",0.027198768549407254,0.9456024629011854,0.027198768549407254
"7","8","3","2",0.9986921157013848,0.0006539421493075732,0.0006539421493075732
"7","8","9","2",0.045111761078870896,0.045111761078870896,0.9097764778422582
"11","3","6","14",0.040228219834076775,0.040228219834076775,0.9195435603318465
"11","3","13","1",0.010005867774507342,0.9799882644509853,0.010005867774507342
"11","3","13","14",0.01944729661824627,0.9611054067635074,0.01944729661824627
"11","1","15","14",0.045111761078870896,0.045111761078870896,0.9097764778422582
"11","5","1","14",0.18583853627333657,0.12262648039048077,0.6915349833361828
"11","9","2","14",0.8942735339799363,0.05286323301003188,0.05286323301003188
"7","8","5","3",0.9932078063777315,0.0033960968111342157,0.0033960968111342157
"7","8","5","15",0.9799882644509853,0.010005867774507342,0.010005867774507342
"11","13","9","14",0.7547470392190385,0.12262648039048077,0.12262648039048077
"7","8","4","3",0.9932714121482273,0.003364293925886303,0.003364293925886303
"11","9","2","15",0.9456024629011854,0.027198768549407254,0.027198768549407254
"11","1","6","15",0.11202340129702816,0.7759531974059437,0.11202340129702816
"7","8","4","1",0.9799882644509853,0.010005867774507342,0.010005867774507342
"7","8","13","15",0.7547470392190385,0.12262648039048077,0.12262648039048077
"7","8","2","15",0.9799882644509853,0.010005867774507342,0.010005867774507342
"7","8","3","1",0.9799882644509853,0.010005867774507342,0.010005867774507342
"11","9","2","1",0.9456024629011854,0.027198768549407254,0.027198768549407254
"7","8","5","14",0.9611054067635074,0.01944729661824627,0.01944729661824627
"11","13","6","14",0.9611054067635074,0.01944729661824627,0.01944729661824627
"7","8","5","1",0.9799882644509853,0.010005867774507342,0.010005867774507342
"7","8","13","14",0.7547470392190385,0.12262648039048077,0.12262648039048077
"11","13","2","1",0.9799882644509853,0.010005867774507342,0.010005867774507342
"7","8","4","6",0.9972647874252919,0.0013676062873540546,0.0013676062873540546
"7","8","2","14",0.9611054067635074,0.01944729661824627,0.01944729661824627
"11","2","6","15",0.0642703807330128,0.0642703807330128,0.8714592385339743
"7","8","9","15",0.045111761078870896,0.045111761078870896,0.9097764778422582
"11","9","6","14",0.8942735339799363,0.05286323301003188,0.05286323301003188
"7","8","3","15",0.9799882644509853,0.010005867774507342,0.010005867774507342
"11","3","6","15",0.0642703807330128,0.0642703807330128,0.8714592385339743
"11","5","6","15",0.025239171678515922,0.025239171678515922,0.9495216566429682
"7","8","4","2",0.9932714121482273,0.003364293925886303,0.003364293925886303
"11","13","1","6",0.9799882644509853,0.010005867774507342,0.010005867774507342
"11","3","9","15",0.027198768549407254,0.9456024629011854,0.027198768549407254
"11","9","1","6",0.9456024629011854,0.027198768549407254,0.027198768549407254
"11","2","1","14",0.18583853627333657,0.12262648039048077,0.6915349833361828
"11","13","15","14",0.9668086210880907,0.016595689455954646,0.016595689455954646
"11","9","1","14",0.9097764778422582,0.045111761078870896,0.045111761078870896
"7","8","9","1",0.045111761078870896,0.045111761078870896,0.9097764778422582
"11","5","6","14",0.015797742834777,0.015797742834777,0.968404514330446
"7","8","4","14",0.9611054067635074,0.01944729661824627,0.01944729661824627
"11","5","1","6",0.025239171678515922,0.9495216566429682,0.025239171678515922
"11","13","1","14",0.9668086210880907,0.016595689455954646,0.016595689455954646
"7","8","4","13",0.7547470392190385,0.12262648039048077,0.12262648039048077
"11","13","9","6",0.7547470392190385,0.12262648039048077,0.12262648039048077
"11","3","9","2",0.0017775990613262279,0.9964448018773475,0.0017775990613262279
"11","3","13","15",0.010005867774507342,0.9799882644509853,0.010005867774507342
"7","8","5","6",0.9972647874252919,0.0013676062873540546,0.0013676062873540546
"11","9","1","15",0.9877895740741772,0.006105212962911393,0.006105212962911393
"7","3","1","14",0.18583853627333657,0.12262648039048077,0.6915349833361828
"7","3","9","14",0.01944729661824627,0.9611054067635074,0.01944729661824627
"7","5","2","14",0.03922961203118186,0.03922961203118186,0.9215407759376363
"7","8","15","14",0.9668086210880907,0.016595689455954646,0.016595689455954646
"7","4","2","15",0.062088038609938154,0.062088038609938154,0.8758239227801237
"7","4","3","15",0.062088038609938154,0.062088038609938154,0.8758239227801237
"7","4","3","1",0.062088038609938154,0.062088038609938154,0.8758239227801237
"7","5","3","2",0.8633559579543222,0.06832202102283888,0.06832202102283888
"7","3","6","15",0.0642703807330128,0.0642703807330128,0.8714592385339743
"7","4","5","14",0.00581166480582792,0.00581166480582792,0.9883766703883442
"7","5","2","6",0.12262648039048077,0.6915349833361828,0.18583853627333657
"7","5","6","14",0.015797742834777,0.015797742834777,0.968404514330446
"7","4","1","14",0.18583853627333657,0.12262648039048077,0.6915349833361828
"7","3","2","6",0.06565066981184597,0.06565066981184597,0.868698660376308
"7","8","1","14",0.9668086210880907,0.016595689455954646,0.016595689455954646
"7","5","13","15",0.027198768549407254,0.9456024629011854,0.027198768549407254
"7","5","2","15",0.06267496080243347,0.06267496080243347,0.8746500783951331
"7","5","1","14",0.18583853627333657,0.12262648039048077,0.6915349833361828
"7","4","5","1",0.009284972372722532,0.009284972372722532,0.981430055254555
"7","3","13","1",0.027198768549407254,0.9456024629011854,0.027198768549407254
"7","3","1","6",0.0642703807330128,0.8714592385339743,0.0642703807330128
"7","4","3","2",0.8608973507531161,0.06955132462344193,0.06955132462344193
"7","4","2","14",0.03886224475070344,0.03886224475070344,0.9222755104985931
"7","13","2","6",0.981066916894803,0.009466541552598531,0.009466541552598531
"7","5","3","15",0.06267496080243347,0.06267496080243347,0.8746500783951331
"7","13","9","6",0.12262648039048077,0.7547470392190385,0.12262648039048077
"7","3","15","14",0.18583853627333657,0.12262648039048077,0.6915349833361828
"7","3","13","14",0.05286323301003188,0.8942735339799363,0.05286323301003188
"7","4","5","13",0.0013676062873540546,0.0013676062873540546,0.9972647874252919
"7","5","13","2",0.009231548249393848,0.9815369035012123,0.009231548249393848
"7","8","1","15",0.995508035333943,0.002245982333028489,0.002245982333028489
"7","4","3","13",0.009145099044331879,0.009145099044331879,0.9817098019113363
"7","3","9","2",0.0006539421493075732,0.9986921157013848,0.0006539421493075732
"7","5","6","15",0.025239171678515922,0.025239171678515922,0.9495216566429682
"7","5","3","14",0.03922961203118186,0.03922961203118186,0.9215407759376363
"7","4","13","14",0.05286323301003188,0.8942735339799363,0.05286323301003188
"7","4","5","9",0.0005031142367343607,0.0005031142367343607,0.9989937715265312
"7","5","13","1",0.027198768549407254,0.9456024629011854,0.027198768549407254
"7","4","6","14",0.015797742834777,0.015797742834777,0.968404514330446
"7","5","3","9",0.0033960968111342157,0.0033960968111342157,0.9932078063777315
"7","4","13","1",0.027198768549407254,0.9456024629011854,0.027198768549407254
"7","4","9","14",0.01944729661824627,0.9611054067635074,0.01944729661824627
"7","13","9","14",0.12262648039048077,0.7547470392190385,0.12262648039048077
"7","8","6","15",0.9799882644509853,0.010005867774507342,0.010005867774507342
"7","3","13","2",0.0017775990613262279,0.9964448018773475,0.0017775990613262279
"7","13","9","2",0.12262648039048077,0.7547470392190385,0.12262648039048077
"7","3","13","15",0.027198768549407254,0.9456024629011854,0.027198768549407254
"7","13","2","14",0.8942735339799363,0.05286323301003188,0.05286323301003188
"7","4","13","15",0.027198768549407254,0.9456024629011854,0.027198768549407254
"7","13","1","6",0.9456024629011854,0.027198768549407254,0.027198768549407254
"7","4","5","3",0.05286323301003189,0.11607528889288768,0.8310614780970805
"7","5","3","6",0.12262648039048077,0.6915349833361828,0.18583853627333657
"7","3","9","1",0.010005867774507342,0.9799882644509853,0.010005867774507342
"7","3","9","6",0.0034825460161961854,0.9930349079676076,0.0034825460161961854
"7","5","9","6",0.0013676062873540546,0.9972647874252919,0.0013676062873540546
"7","4","15","14",0.18583853627333657,0.12262648039048077,0.6915349833361828
"7","4","9","15",0.010005867774507342,0.9799882644509853,0.010005867774507342
"7","5","15","14",0.18583853627333657,0.12262648039048077,0.6915349833361828
"7","8","6","14",0.9611054067635074,0.01944729661824627,0.01944729661824627
"7","4","1","6",0.025239171678515922,0.9495216566429682,0.025239171678515922
"7","5","9","1",0.010005867774507342,0.9799882644509853,0.010005867774507342
"7","4","9","2",0.003364293925886303,0.9932714121482273,0.003364293925886303
"7","4","6","15",0.025239171678515922,0.025239171678515922,0.9495216566429682
"7","5","3","13",0.009231548249393848,0.009231548249393848,0.9815369035012123
"7","3","2","1",0.01206850123958126,0.01206850123958126,0.9758629975208375
"7","5","13","14",0.05286323301003188,0.8942735339799363,0.05286323301003188
"7","4","9","1",0.010005867774507342,0.9799882644509853,0.010005867774507342
"7","4","3","6",0.11487500845931979,0.6837835114050218,0.20134148013565853
"7","5","9","2",0.0033960968111342157,0.9932078063777315,0.0033960968111342157
"7","4","9","6",0.0013676062873540546,0.9972647874252919,0.0013676062873540546
"7","3","1","15",0.7759531974059437,0.11202340129702816,0.11202340129702816
"7","5","13","9",0.12262648039048077,0.12262648039048077,0.7547470392190385
"7","5","1","15",0.7759531974059437,0.11202340129702816,0.11202340129702816
"7","4","13","9",0.12262648039048077,0.12262648039048077,0.7547470392190385
"7","13","2","1",0.9456024629011854,0.027198768549407254,0.027198768549407254
"7","4","5","15",0.009284972372722532,0.009284972372722532,0.981430055254555
"7","3","13","6",0.009466541552598531,0.981066916894803,0.009466541552598531
"7","3","2","14",0.007553935660510663,0.007553935660510663,0.9848921286789787
"7","5","9","14",0.01944729661824627,0.9611054067635074,0.01944729661824627
"7","4","2","1",0.062088038609938154,0.062088038609938154,0.8758239227801237
"7","5","13","6",0.003717539319400866,0.9925649213611982,0.003717539319400866
"7","5","2","1",0.06267496080243347,0.06267496080243347,0.8746500783951331
"7","4","3","9",0.003364293925886303,0.003364293925886303,0.9932714121482273
"7","3","2","15",0.01206850123958126,0.01206850123958126,0.9758629975208375
"7","4","1","15",0.7759531974059437,0.11202340129702816,0.11202340129702816
"7","13","2","15",0.9456024629011854,0.027198768549407254,0.027198768549407254
"7","13","9","15",0.12262648039048077,0.7547470392190385,0.12262648039048077
"7","4","5","6",0.12262648039048077,0.12262648039048077,0.7547470392190385
"7","13","9","1",0.12262648039048077,0.7547470392190385,0.12262648039048077
"7","4","2","6",0.11487500845931979,0.6837835114050218,0.20134148013565853
"7","4","13","2",0.009145099044331879,0.9817098019113363,0.009145099044331879
"7","4","3","14",0.03886224475070344,0.03886224475070344,0.9222755104985931
"7","5","1","6",0.025239171678515922,0.9495216566429682,0.025239171678515922
"7","3","6","14",0.040228219834076775,0.040228219834076775,0.9195435603318465
"7","4","5","2",0.05286323301003189,0.11607528889288768,0.8310614780970805
"7","5","3","1",0.06267496080243347,0.06267496080243347,0.8746500783951331
"7","3","9","15",0.010005867774507342,0.9799882644509853,0.010005867774507342
"7","4","13","6",0.003717539319400866,0.9925649213611982,0.003717539319400866
"7","5","9","15",0.010005867774507342,0.9799882644509853,0.010005867774507342
"7","8","1","6",0.9799882644509853,0.010005867774507342,0.010005867774507342
"7","3","13","9",0.12262648039048077,0.12262648039048077,0.7547470392190385
"8","3","13","2",0.0017775990613262279,0.9964448018773475,0.0017775990613262279
"7","1","6","15",0.11202340129702816,0.7759531974059437,0.11202340129702816
"8","4","1","15",0.7759531974059437,0.11202340129702816,0.11202340129702816
"8","3","13","14",0.05286323301003188,0.8942735339799363,0.05286323301003188
"7","1","6","14",0.12262648039048077,0.18583853627333657,0.6915349833361828
"8","3","13","1",0.027198768549407254,0.9456024629011854,0.027198768549407254
"8","4","9","15",0.0013541469492910458,0.9972917061014179,0.0013541469492910458
"8","4","2","1",0.062088038609938154,0.062088038609938154,0.8758239227801237
"8","5","6","15",0.025239171678515922,0.025239171678515922,0.9495216566429682
"7","13","6","14",0.8942735339799363,0.05286323301003188,0.05286323301003188
"8","4","3","9",0.00045530767135103846,0.00045530767135103846,0.9990893846572979
"8","3","2","1",0.01206850123958126,0.01206850123958126,0.9758629975208375
"8","5","1","6",0.025239171678515922,0.9495216566429682,0.025239171678515922
"8","5","13","14",0.05286323301003188,0.8942735339799363,0.05286323301003188
"8","3","9","6",0.000471311351486448,0.9990573772970271,0.000471311351486448
"8","5","13","2",0.009231548249393848,0.9815369035012123,0.009231548249393848
"7","9","1","6",0.9799882644509853,0.010005867774507342,0.010005867774507342
"8","4","13","6",0.003717539319400866,0.9925649213611982,0.003717539319400866
"8","3","13","6",0.009466541552598531,0.981066916894803,0.009466541552598531
"8","5","13","6",0.003717539319400866,0.9925649213611982,0.003717539319400866
"7","9","15","14",0.9668086210880907,0.016595689455954646,0.016595689455954646
"8","5","9","15",0.0013541469492910458,0.9972917061014179,0.0013541469492910458
"8","4","13","9",0.016595689455954646,0.016595689455954646,0.9668086210880907
"8","4","13","14",0.05286323301003188,0.8942735339799363,0.05286323301003188
"8","4","5","1",0.009284972372722532,0.009284972372722532,0.981430055254555
"7","2","1","14",0.18583853627333657,0.12262648039048077,0.6915349833361828
"7","9","2","14",0.9611054067635074,0.01944729661824627,0.01944729661824627
"7","2","15","14",0.18583853627333657,0.12262648039048077,0.6915349833361828
"8","3","9","1",0.0013541469492910458,0.9972917061014179,0.0013541469492910458
"8","4","13","15",0.027198768549407254,0.9456024629011854,0.027198768549407254
"8","4","9","6",0.00018508538425523333,0.9996298292314896,0.00018508538425523333
"7","9","6","14",0.9611054067635074,0.01944729661824627,0.01944729661824627
"8","4","5","2",0.05286323301003189,0.11607528889288768,0.8310614780970805
"7","2","1","6",0.0642703807330128,0.8714592385339743,0.0642703807330128
"8","4","5","9",6.80891077288169e-5,6.80891077288169e-5,0.9998638217845424
"8","3","13","9",0.016595689455954646,0.016595689455954646,0.9668086210880907
"8","4","6","14",0.015797742834777,0.015797742834777,0.968404514330446
"8","5","15","14",0.18583853627333657,0.12262648039048077,0.6915349833361828
"8","4","3","1",0.062088038609938154,0.062088038609938154,0.8758239227801237
"8","5","9","1",0.0013541469492910458,0.9972917061014179,0.0013541469492910458
"8","5","2","14",0.03922961203118186,0.03922961203118186,0.9215407759376363
"8","4","5","14",0.00581166480582792,0.00581166480582792,0.9883766703883442
"8","3","9","15",0.0013541469492910458,0.9972917061014179,0.0013541469492910458
"7","9","1","14",0.9668086210880907,0.016595689455954646,0.016595689455954646
"8","5","1","15",0.7759531974059437,0.11202340129702816,0.11202340129702816
"8","4","3","14",0.03886224475070344,0.03886224475070344,0.9222755104985931
"8","5","3","14",0.03922961203118186,0.03922961203118186,0.9215407759376363
"8","5","3","1",0.06267496080243347,0.06267496080243347,0.8746500783951331
"8","4","1","14",0.18583853627333657,0.12262648039048077,0.6915349833361828
"8","5","9","14",0.002631905396016778,0.9947361892079665,0.002631905396016778
"8","4","9","1",0.0013541469492910458,0.9972917061014179,0.0013541469492910458
"7","9","6","15",0.9799882644509853,0.010005867774507342,0.010005867774507342
"8","4","5","15",0.009284972372722532,0.009284972372722532,0.981430055254555
"8","5","3","2",0.8633559579543222,0.06832202102283888,0.06832202102283888
"7","13","6","15",0.9456024629011854,0.027198768549407254,0.027198768549407254
"8","5","9","6",0.00018508538425523333,0.9996298292314896,0.00018508538425523333
"8","5","3","6",0.12262648039048077,0.6915349833361828,0.18583853627333657
"8","5","6","14",0.015797742834777,0.015797742834777,0.968404514330446
"8","4","2","6",0.11487500845931979,0.6837835114050218,0.20134148013565853
"8","4","2","15",0.062088038609938154,0.062088038609938154,0.8758239227801237
"8","4","6","15",0.025239171678515922,0.025239171678515922,0.9495216566429682
"8","4","3","15",0.062088038609938154,0.062088038609938154,0.8758239227801237
"8","3","9","2",8.850144599689969e-5,0.9998229971080062,8.850144599689969e-5
"8","5","3","9",0.0004596117238338063,0.0004596117238338063,0.9990807765523324
"8","4","3","13",0.009145099044331879,0.009145099044331879,0.9817098019113363
"8","4","5","6",0.12262648039048077,0.12262648039048077,0.7547470392190385
"8","5","2","6",0.12262648039048077,0.6915349833361828,0.18583853627333657
"8","4","15","14",0.18583853627333657,0.12262648039048077,0.6915349833361828
"8","4","2","14",0.03886224475070344,0.03886224475070344,0.9222755104985931
"7","13","15","14",0.9097764778422582,0.045111761078870896,0.045111761078870896
"8","4","3","2",0.8608973507531161,0.06955132462344193,0.06955132462344193
"8","4","13","1",0.027198768549407254,0.9456024629011854,0.027198768549407254
"7","13","1","14",0.9097764778422582,0.045111761078870896,0.045111761078870896
"7","9","2","6",0.9930349079676076,0.0034825460161961854,0.0034825460161961854
"7","2","6","14",0.040228219834076775,0.040228219834076775,0.9195435603318465
"8","5","3","13",0.009231548249393848,0.009231548249393848,0.9815369035012123
"8","5","3","15",0.06267496080243347,0.06267496080243347,0.8746500783951331
"8","5","2","1",0.06267496080243347,0.06267496080243347,0.8746500783951331
"7","6","15","14",0.18583853627333657,0.12262648039048077,0.6915349833361828
"8","4","1","6",0.025239171678515922,0.9495216566429682,0.025239171678515922
"8","4","5","13",0.0013676062873540546,0.0013676062873540546,0.9972647874252919
"8","5","13","15",0.027198768549407254,0.9456024629011854,0.027198768549407254
"7","13","1","15",0.9877895740741772,0.006105212962911393,0.006105212962911393
"8","4","13","2",0.009145099044331879,0.9817098019113363,0.009145099044331879
"8","5","1","14",0.18583853627333657,0.12262648039048077,0.6915349833361828
"8","3","13","15",0.027198768549407254,0.9456024629011854,0.027198768549407254
"8","5","2","15",0.06267496080243347,0.06267496080243347,0.8746500783951331
"7","9","2","15",0.9799882644509853,0.010005867774507342,0.010005867774507342
"8","4","5","3",0.05286323301003189,0.11607528889288768,0.8310614780970805
"8","4","9","14",0.002631905396016778,0.9947361892079665,0.002631905396016778
"7","2","6","15",0.0642703807330128,0.0642703807330128,0.8714592385339743
"8","4","3","6",0.11487500845931979,0.6837835114050218,0.20134148013565853
"7","9","2","1",0.9799882644509853,0.010005867774507342,0.010005867774507342
"7","9","1","15",0.995508035333943,0.002245982333028489,0.002245982333028489
"7","1","15","14",0.045111761078870896,0.045111761078870896,0.9097764778422582
"7","2","1","15",0.7759531974059437,0.11202340129702816,0.11202340129702816
"8","5","13","9",0.016595689455954646,0.016595689455954646,0.9668086210880907
"8","3","9","14",0.002631905396016778,0.9947361892079665,0.002631905396016778
"8","5","13","1",0.027198768549407254,0.9456024629011854,0.027198768549407254
"8","4","9","2",0.00045530767135103846,0.9990893846572979,0.00045530767135103846
"8","5","9","2",0.0004596117238338063,0.9990807765523324,0.0004596117238338063
"8","13","2","1",0.9456024629011854,0.027198768549407254,0.027198768549407254
"8","2","1","6",0.0642703807330128,0.8714592385339743,0.0642703807330128
"4","5","2","14",0.8310614780970805,0.11607528889288768,0.05286323301003189
"4","5","6","14",0.7547470392190385,0.12262648039048077,0.12262648039048077
"4","5","9","2",0.8310614780970805,0.05286323301003189,0.11607528889288768
"4","3","6","15",0.20134148013565853,0.6837835114050218,0.11487500845931979
"4","3","13","9",0.9817098019113363,0.009145099044331879,0.009145099044331879
"4","5","3","9",0.8310614780970805,0.11607528889288768,0.05286323301003189
"4","5","1","6",0.7547470392190385,0.12262648039048077,0.12262648039048077
"8","2","6","15",0.0642703807330128,0.0642703807330128,0.8714592385339743
"8","2","6","14",0.040228219834076775,0.040228219834076775,0.9195435603318465
"4","3","9","14",0.9222755104985931,0.03886224475070344,0.03886224475070344
"8","9","2","14",0.9947361892079665,0.002631905396016778,0.002631905396016778
"8","6","15","14",0.18583853627333657,0.12262648039048077,0.6915349833361828
"4","3","13","6",0.20134148013565853,0.11487500845931979,0.6837835114050218
"4","13","9","15",0.027198768549407254,0.027198768549407254,0.9456024629011854
"4","5","13","14",0.9883766703883442,0.00581166480582792,0.00581166480582792
"8","3","1","14",0.18583853627333657,0.12262648039048077,0.6915349833361828
"4","5","3","13",0.8310614780970805,0.11607528889288768,0.05286323301003189
"8","13","9","15",0.016595689455954646,0.9668086210880907,0.016595689455954646
"4","3","2","1",0.06955132462344193,0.06955132462344193,0.8608973507531161
"4","13","2","1",0.062088038609938154,0.8758239227801237,0.062088038609938154
"8","9","2","1",0.9972917061014179,0.0013541469492910458,0.0013541469492910458
"4","3","13","15",0.8758239227801237,0.062088038609938154,0.062088038609938154
"8","3","6","15",0.0642703807330128,0.0642703807330128,0.8714592385339743
"4","3","9","1",0.8758239227801237,0.062088038609938154,0.062088038609938154
"4","3","9","15",0.8758239227801237,0.062088038609938154,0.062088038609938154
"4","3","13","1",0.8758239227801237,0.062088038609938154,0.062088038609938154
"4","3","1","6",0.20134148013565853,0.11487500845931979,0.6837835114050218
"4","3","1","15",0.9609319148783885,0.019534042560805754,0.019534042560805754
"4","5","13","9",0.9972647874252919,0.0013676062873540546,0.0013676062873540546
"8","9","1","15",0.9993920786896303,0.0003039606551848387,0.0003039606551848387
"4","13","2","14",0.03886224475070344,0.9222755104985931,0.03886224475070344
"8","13","1","15",0.9877895740741772,0.006105212962911393,0.006105212962911393
"4","5","13","1",0.981430055254555,0.009284972372722532,0.009284972372722532
"4","5","6","15",0.7547470392190385,0.12262648039048077,0.12262648039048077
"8","2","15","14",0.18583853627333657,0.12262648039048077,0.6915349833361828
"8","13","6","14",0.8942735339799363,0.05286323301003188,0.05286323301003188
"8","3","15","14",0.18583853627333657,0.12262648039048077,0.6915349833361828
"8","9","1","14",0.995508035333943,0.002245982333028489,0.002245982333028489
"8","1","15","14",0.045111761078870896,0.045111761078870896,0.9097764778422582
"4","5","1","14",0.9822019013805315,0.008899049309734244,0.008899049309734244
"4","3","6","14",0.20134148013565853,0.6837835114050218,0.11487500845931979
"4","13","9","14",0.05286323301003188,0.05286323301003188,0.8942735339799363
"4","5","15","14",0.9822019013805315,0.008899049309734244,0.008899049309734244
