"comboName","Hmax","Nfail","FtolRel","FtolAbs","XtolAbs","XtolRel","LiktolAbs","Seed","Loglik","RunTime","TrueTopo"
"31001.0e-50.0010.0010.00110.0",3,100,1.0e-5,0.001,0.001,0.001,10.0,"8202","84.69975723212768",4693.0,0
"31001.0e-50.0010.0010.00110.0",3,100,1.0e-5,0.001,0.001,0.001,10.0,"10574","34.10916867222307",22193.0,0
"31001.0e-50.0010.0010.00110.0",3,100,1.0e-5,0.001,0.001,0.001,10.0,"16549","25.452108401689664",13403.0,1
"31001.0e-50.0010.0010.00110.0",3,100,1.0e-5,0.001,0.001,0.001,10.0,"62851","34.933583656763574",13980.0,0
"31001.0e-50.0010.0010.00110.0",3,100,1.0e-5,0.001,0.001,0.001,10.0,"789","27.301707980830876",11953.0,0
"31001.0e-50.0010.0010.00110.0",3,100,1.0e-5,0.001,0.001,0.001,10.0,"40481","33.94782028480384",19066.0,0
"31001.0e-50.0010.0010.00110.0",3,100,1.0e-5,0.001,0.001,0.001,10.0,"84471","0.003121785943094836",2629.0,1
"31001.0e-50.0010.0010.00110.0",3,100,1.0e-5,0.001,0.001,0.001,10.0,"58620","66.39687257572163",14780.0,0
"31001.0e-50.0010.0010.00110.0",3,100,1.0e-5,0.001,0.001,0.001,10.0,"22448","35.27057083032319",16297.0,0
"31001.0e-50.010.0010.0010.01",3,100,1.0e-5,0.01,0.001,0.001,0.01,"3491","0.278572714531166",16340.0,1
"31001.0e-50.010.0010.0010.01",3,100,1.0e-5,0.01,0.001,0.001,0.01,"29790","25.99025021593718",7019.0,1
"31001.0e-50.010.0010.0010.01",3,100,1.0e-5,0.01,0.001,0.001,0.01,"3050","1.0362715834400675",13045.0,1
"31001.0e-50.010.0010.0010.01",3,100,1.0e-5,0.01,0.001,0.001,0.01,"85513","0.08494691073708834",16021.0,1
"31001.0e-50.010.0010.0010.01",3,100,1.0e-5,0.01,0.001,0.001,0.01,"79065","34.84439840598219",15551.0,0
"31001.0e-50.010.0010.0010.01",3,100,1.0e-5,0.01,0.001,0.001,0.01,"76328","45.78127315245903",25524.0,0
"31001.0e-50.010.0010.0010.01",3,100,1.0e-5,0.01,0.001,0.001,0.01,"62310","81.29749915864045",4155.0,0
"31001.0e-50.010.0010.0010.01",3,100,1.0e-5,0.01,0.001,0.001,0.01,"17210","10.897405641332844",20470.0,0
"31001.0e-50.010.0010.0010.01",3,100,1.0e-5,0.01,0.001,0.001,0.01,"75472","43.41380284141526",6609.0,0
"31001.0e-50.010.0010.0010.01",3,100,1.0e-5,0.01,0.001,0.001,0.01,"59551","34.894932597948305",16873.0,0
"31001.0e-50.010.0010.0010.01",3,100,1.0e-5,0.01,0.001,0.001,0.01,"89479","34.84281984518819",7242.0,0
"31001.0e-50.010.0010.0010.01",3,100,1.0e-5,0.01,0.001,0.001,0.01,"58869","90.31269882164477",7436.0,0
"31001.0e-50.010.0010.0010.01",3,100,1.0e-5,0.01,0.001,0.001,0.01,"58507","44.06141586494077",16798.0,0
"31001.0e-50.010.0010.0010.01",3,100,1.0e-5,0.01,0.001,0.001,0.01,"54096","96.5085507881217",22127.0,0
"31001.0e-50.010.0010.0010.01",3,100,1.0e-5,0.01,0.001,0.001,0.01,"78393","149.689690627364",35272.0,0
"31001.0e-50.010.0010.0010.01",3,100,1.0e-5,0.01,0.001,0.001,0.01,"1211","146.56055782633388",4774.0,0
"31001.0e-50.010.0010.0010.01",3,100,1.0e-5,0.01,0.001,0.001,0.01,"24280","27.29229933500754",22759.0,0
"31001.0e-50.010.0010.0010.01",3,100,1.0e-5,0.01,0.001,0.001,0.01,"91968","75.83166276466036",12949.0,0
"31001.0e-50.010.0010.0010.01",3,100,1.0e-5,0.01,0.001,0.001,0.01,"54885","70.17713996422009",8703.0,0
"31001.0e-50.010.0010.0010.01",3,100,1.0e-5,0.01,0.001,0.001,0.01,"28959","0.11705682580643008",21829.0,1
"31001.0e-50.010.0010.0010.01",3,100,1.0e-5,0.01,0.001,0.001,0.01,"52417","34.78676357182403",21029.0,0
"31001.0e-50.010.0010.0010.01",3,100,1.0e-5,0.01,0.001,0.001,0.01,"67795","34.86759538321192",25490.0,0
"31001.0e-50.010.0010.0010.01",3,100,1.0e-5,0.01,0.001,0.001,0.01,"63672","66.88523291123254",10323.0,0
"31001.0e-50.010.0010.0010.01",3,100,1.0e-5,0.01,0.001,0.001,0.01,"86296","34.749210192979206",22272.0,0
